,0,1
701,"['whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment . ', '']",pos
702,"['has a shambling charm . . . a cheerfully inconsequential diversion . ', '']",pos
703,"[""ferrara directs the entire film with the kind of detachment that makes any given frame look like a family's custom-made christmas card . "", '']",pos
704,"['the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting . ', '']",pos
705,"['an incredibly clever and superbly paced caper filled with scams within scams within scams . ', '']",pos
706,"[""there's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm . "", '']",pos
707,"['as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining . ', '']",pos
708,"[""even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying . "", '']",pos
709,"['not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care . ', '']",pos
710,"[""this is carion's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach . "", '']",pos
711,"['an intelligent , moving and invigorating film . ', '']",pos
712,"['ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar . ', '']",pos
713,"["" . . . one of the most ingenious and entertaining thrillers i've seen in quite a long time . "", '']",pos
714,"['a clever blend of fact and fiction . ', '']",pos
715,"['a vivid cinematic portrait . ', '']",pos
716,"['hilarious , touching and wonderfully dyspeptic . ', '']",pos
717,"['es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprender\xe1 . ', '']",pos
718,"['theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical . ', '']",pos
719,"['the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses . ', '']",pos
720,"['a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women . ', '']",pos
721,"[""it's a good film -- not a classic , but odd , entertaining and authentic . "", '']",pos
722,"['flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with . ', '']",pos
723,"['happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match . ', '']",pos
724,"['thurman and lewis are hilarious throughout . ', '']",pos
725,"['the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality', '']",pos
726,"[""hits one out of the park for the 'they don't make 'em like that anymore' department . "", '']",pos
727,"['it dares to be a little different , and that shading is what makes it worthwhile . ', '']",pos
728,"['[fessenden] is much more into ambiguity and creating mood than he is for on screen thrills', '']",pos
729,"[""the comic performances are all spot on , especially lee ross's turn as ken . "", '']",pos
730,"['a compelling journey . . . and "" his best friend remembers "" is up there with the finest of specials . ', '']",pos
731,"['at nearly three hours , the whole of safe conduct is less than the sum of its parts . ', '']",pos
732,"['the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . . ', '']",pos
733,"['a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass . ', '']",pos
734,"['pretty darn good , despite its smarty-pants aura . ', '']",pos
735,"['so young , so smart , such talent , such a wise * * * . ', '']",pos
736,"[""woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos . "", '']",pos
737,"['barney has created a tour de force that is weird , wacky and wonderful . ', '']",pos
738,"['the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece . ', '']",pos
739,"["" . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs . "", '']",pos
740,"[""it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds . "", '']",pos
741,"['offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works . ', '']",pos
742,"[""i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man . "", '']",pos
743,"[""it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years . "", '']",pos
744,"[""director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation . "", '']",pos
745,"[""lilia's transformation from strict mother to sensual siren is superficially preposterous , but abbas infuses the role with an unimpeachable core of emotional truth . "", '']",pos
746,"[""frida's artistic brilliance is undeniable -- it's among the most breathtakingly designed films i've ever seen . "", '']",pos
747,"['the perfect film for those who like sick comedies that can be snide . ', '']",pos
748,"[""'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . . "", '']",pos
749,"['nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood . ', '']",pos
